0.10,0.10,10.00,3.33,20.00,3.33,33.33,16.67,0.10,0.10,0.10,0.10,0.10,6.67,3.33,13.33,3.33,16.67,6.67,3.33,3.33,0.10,0.10,6.67,6.67,3.33,13.33,23.33,10.00,20.00,0.10,20.00,0.10,6.67,3.33,33.33,0.10,10.00,0.10,3.33,0.10,3.33,0.10,0.10,0.10,3.33,13.33,13.33,20.00,26.67,13.33,3.33,0.10,13.33,3.33,6.67,0.10,0.10,0.10,0.10,10.00,10.00,10.00,16.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,13.33,3.33,10.00,6.67
6.67,0.10,3.33,0.10,16.67,10.00,23.33,20.00,3.33,3.33,0.10,3.33,0.10,13.33,3.33,6.67,3.33,0.10,16.67,10.00,10.00,6.67,0.10,6.67,13.33,6.67,10.00,6.67,3.33,6.67,3.33,3.33,0.10,13.33,3.33,43.33,10.00,53.33,0.10,6.67,0.10,30.00,0.10,0.10,0.10,26.67,16.67,26.67,6.67,20.00,6.67,3.33,0.10,16.67,6.67,3.33,0.10,0.10,3.33,0.10,26.67,6.67,10.00,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,3.33,3.33,6.67,0.10
0.10,0.10,3.33,3.33,30.00,3.33,30.00,33.33,0.10,0.10,0.10,0.10,0.10,0.10,3.33,10.00,3.33,3.33,16.67,6.67,6.67,10.00,0.10,0.10,13.33,10.00,16.67,13.33,6.67,3.33,3.33,16.67,0.10,13.33,0.10,26.67,6.67,33.33,0.10,0.10,0.10,13.33,0.10,3.33,0.10,26.67,6.67,36.67,6.67,10.00,3.33,10.00,3.33,36.67,13.33,13.33,0.10,0.10,0.10,0.10,3.33,13.33,16.67,10.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,6.67,3.33,3.33,13.33,10.00
0.10,0.10,6.67,3.33,13.33,13.33,26.67,30.00,10.00,0.10,3.33,6.67,0.10,13.33,3.33,10.00,6.67,10.00,20.00,6.67,23.33,10.00,0.10,3.33,10.00,0.10,3.33,3.33,3.33,23.33,3.33,16.67,3.33,3.33,3.33,30.00,13.33,46.67,0.10,6.67,0.10,16.67,0.10,0.10,0.10,20.00,10.00,30.00,10.00,10.00,6.67,10.00,0.10,13.33,10.00,13.33,0.10,0.10,0.10,0.10,23.33,3.33,16.67,6.67,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,6.67,13.33,0.10,6.67,6.67
0.10,0.10,0.10,0.10,16.67,10.00,16.67,33.33,3.33,3.33,0.10,6.67,0.10,0.10,3.33,6.67,0.10,6.67,6.67,6.67,6.67,20.00,3.33,3.33,10.00,6.67,0.10,26.67,3.33,33.33,3.33,30.00,0.10,10.00,3.33,33.33,3.33,43.33,0.10,3.33,0.10,3.33,0.10,0.10,0.10,23.33,13.33,23.33,6.67,10.00,6.67,10.00,6.67,6.67,3.33,10.00,0.10,3.33,0.10,0.10,10.00,10.00,20.00,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,10.00,6.67,6.67,3.33
0.10,0.10,0.10,10.00,16.67,16.67,26.67,26.67,3.33,0.10,0.10,0.10,0.10,0.10,3.33,3.33,3.33,13.33,20.00,0.10,10.00,10.00,0.10,6.67,20.00,6.67,3.33,3.33,3.33,3.33,6.67,16.67,0.10,6.67,3.33,20.00,13.33,16.67,0.10,6.67,0.10,3.33,0.10,0.10,0.10,36.67,3.33,30.00,3.33,20.00,0.10,13.33,6.67,20.00,3.33,3.33,3.33,13.33,0.10,0.10,26.67,0.10,0.10,10.00,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,3.33,36.67,10.00,3.33
0.10,0.10,0.10,0.10,16.67,6.67,23.33,16.67,3.33,0.10,0.10,0.10,0.10,13.33,0.10,0.10,0.10,3.33,6.67,0.10,6.67,6.67,0.10,3.33,6.67,13.33,3.33,6.67,3.33,13.33,0.10,20.00,0.10,0.10,0.10,40.00,10.00,36.67,0.10,10.00,0.10,20.00,0.10,0.10,0.10,26.67,0.10,23.33,3.33,3.33,0.10,0.10,6.67,6.67,0.10,6.67,0.10,3.33,0.10,0.10,3.33,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,6.67,0.10,0.10,3.33,3.33,0.10,16.67,6.67
3.33,0.10,3.33,10.00,13.33,10.00,10.00,10.00,6.67,0.10,0.10,0.10,0.10,0.10,0.10,10.00,3.33,6.67,13.33,3.33,10.00,10.00,0.10,3.33,10.00,13.33,0.10,20.00,3.33,16.67,0.10,3.33,0.10,16.67,0.10,26.67,10.00,13.33,0.10,13.33,0.10,16.67,0.10,0.10,0.10,13.33,10.00,20.00,0.10,20.00,0.10,3.33,0.10,20.00,0.10,3.33,3.33,3.33,0.10,0.10,3.33,3.33,10.00,13.33,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,0.10,3.33,0.10,0.10,0.10,0.10,3.33,0.10,0.10,3.33,0.10,0.10,3.33,3.33
0.10,0.10,6.67,3.33,16.67,3.33,13.33,33.33,0.10,3.33,0.10,3.33,0.10,3.33,0.10,13.33,6.67,10.00,53.33,6.67,26.67,6.67,6.67,10.00,26.67,3.33,6.67,13.33,6.67,10.00,6.67,3.33,0.10,3.33,0.10,16.67,0.10,26.67,0.10,3.33,0.10,6.67,0.10,0.10,0.10,26.67,3.33,0.10,3.33,3.33,0.10,0.10,0.10,40.00,10.00,3.33,3.33,0.10,0.10,0.10,26.67,0.10,10.00,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,6.67,6.67,6.67
0.10,3.33,3.33,0.10,23.33,3.33,36.67,13.33,3.33,0.10,0.10,3.33,0.10,0.10,0.10,23.33,3.33,6.67,10.00,6.67,6.67,16.67,0.10,3.33,3.33,0.10,3.33,6.67,0.10,10.00,0.10,13.33,3.33,16.67,0.10,20.00,3.33,26.67,0.10,10.00,0.10,6.67,3.33,0.10,0.10,33.33,10.00,33.33,3.33,10.00,0.10,6.67,0.10,3.33,0.10,0.10,0.10,0.10,10.00,0.10,6.67,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,10.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,3.33,0.10,3.33,0.10,0.10,0.10,6.67,6.67,10.00,6.67
0.10,3.33,0.10,16.67,10.00,10.00,33.33,16.67,3.33,0.10,3.33,3.33,0.10,3.33,0.10,6.67,10.00,16.67,20.00,3.33,16.67,3.33,0.10,3.33,10.00,3.33,3.33,16.67,0.10,16.67,3.33,13.33,0.10,6.67,0.10,30.00,3.33,23.33,0.10,10.00,0.10,0.10,0.10,0.10,0.10,13.33,0.10,10.00,0.10,16.67,0.10,3.33,0.10,13.33,0.10,0.10,0.10,0.10,0.10,0.10,26.67,6.67,6.67,0.10,0.10,0.10,0.10,0.10,0.10,10.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,10.00,0.10
0.10,3.33,3.33,3.33,30.00,13.33,36.67,33.33,6.67,0.10,0.10,0.10,0.10,3.33,0.10,3.33,0.10,10.00,10.00,10.00,0.10,20.00,0.10,3.33,3.33,0.10,3.33,3.33,3.33,10.00,3.33,23.33,0.10,10.00,0.10,30.00,3.33,40.00,0.10,6.67,0.10,10.00,0.10,0.10,0.10,16.67,33.33,26.67,3.33,23.33,0.10,3.33,0.10,6.67,6.67,23.33,0.10,0.10,0.10,0.10,10.00,0.10,13.33,0.10,0.10,0.10,0.10,0.10,3.33,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,6.67,0.10,10.00,0.10
3.33,0.10,3.33,3.33,30.00,6.67,46.67,10.00,0.10,0.10,0.10,0.10,0.10,6.67,0.10,3.33,0.10,6.67,36.67,0.10,13.33,43.33,0.10,20.00,23.33,6.67,13.33,13.33,23.33,13.33,0.10,16.67,0.10,13.33,0.10,46.67,10.00,43.33,0.10,0.10,0.10,13.33,0.10,0.10,0.10,3.33,0.10,26.67,0.10,3.33,0.10,20.00,0.10,30.00,3.33,3.33,0.10,3.33,0.10,0.10,20.00,10.00,6.67,6.67,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,16.67,0.10,26.67,6.67
4.00,0.10,0.10,8.00,20.00,0.10,24.00,16.00,0.10,4.00,0.10,0.10,0.10,4.00,0.10,4.00,8.00,12.00,20.00,0.10,20.00,8.00,0.10,8.00,8.00,8.00,0.10,20.00,0.10,20.00,0.10,0.10,0.10,16.00,0.10,60.00,20.00,44.00,0.10,16.00,0.10,16.00,0.10,0.10,0.10,20.00,16.00,16.00,8.00,16.00,0.10,12.00,12.00,20.00,16.00,12.00,0.10,0.10,0.10,0.10,28.00,0.10,32.00,4.00,0.10,0.10,0.10,4.00,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,4.00,0.10,0.10,4.00,0.10,0.10,12.00,12.00,8.00,4.00,4.00
0.10,3.33,0.10,0.10,20.00,10.00,30.00,30.00,0.10,6.67,0.10,3.33,0.10,10.00,3.33,10.00,6.67,0.10,13.33,6.67,10.00,10.00,0.10,6.67,10.00,6.67,10.00,0.10,6.67,10.00,0.10,3.33,0.10,16.67,0.10,23.33,0.10,50.00,0.10,13.33,0.10,30.00,0.10,0.10,0.10,0.10,0.10,20.00,0.10,3.33,0.10,0.10,0.10,16.67,0.10,0.10,0.10,0.10,0.10,0.10,10.00,0.10,6.67,3.33,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,0.10,3.33,0.10
4.00,4.00,0.10,0.10,16.00,8.00,24.00,44.00,4.00,0.10,0.10,4.00,0.10,8.00,0.10,8.00,0.10,0.10,12.00,0.10,12.00,8.00,0.10,4.00,20.00,12.00,20.00,0.10,12.00,12.00,0.10,16.00,0.10,0.10,0.10,48.00,24.00,44.00,0.10,0.10,0.10,32.00,0.10,0.10,0.10,0.10,0.10,20.00,0.10,4.00,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,16.00,0.10,4.00,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,24.00,16.00
0.10,0.10,0.10,0.10,16.67,16.67,43.33,30.00,3.33,0.10,0.10,0.10,0.10,3.33,0.10,3.33,3.33,0.10,10.00,0.10,26.67,6.67,0.10,3.33,10.00,6.67,0.10,23.33,0.10,13.33,10.00,20.00,0.10,13.33,0.10,33.33,10.00,46.67,0.10,6.67,0.10,20.00,0.10,0.10,0.10,13.33,33.33,20.00,3.33,26.67,0.10,3.33,3.33,16.67,16.67,13.33,0.10,3.33,0.10,0.10,16.67,0.10,6.67,13.33,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,16.67,6.67,3.33
0.10,0.10,0.10,3.33,16.67,6.67,16.67,13.33,6.67,3.33,0.10,0.10,0.10,13.33,6.67,6.67,3.33,0.10,26.67,6.67,13.33,6.67,3.33,50.00,16.67,6.67,13.33,0.10,3.33,0.10,0.10,0.10,0.10,13.33,0.10,63.33,0.10,50.00,0.10,6.67,0.10,23.33,0.10,0.10,0.10,0.10,6.67,23.33,0.10,3.33,0.10,3.33,0.10,30.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10
0.10,0.10,3.33,0.10,30.00,6.67,43.33,23.33,3.33,0.10,3.33,6.67,3.33,6.67,0.10,10.00,3.33,6.67,33.33,3.33,20.00,0.10,6.67,13.33,26.67,3.33,6.67,3.33,3.33,33.33,6.67,23.33,0.10,10.00,0.10,43.33,3.33,26.67,0.10,0.10,0.10,16.67,0.10,0.10,0.10,23.33,3.33,6.67,6.67,6.67,0.10,6.67,6.67,30.00,6.67,26.67,0.10,3.33,0.10,0.10,0.10,0.10,10.00,6.67,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,10.00,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,6.67,10.00
3.33,0.10,3.33,0.10,16.67,6.67,36.67,13.33,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,3.33,13.33,13.33,0.10,10.00,0.10,0.10,3.33,10.00,13.33,0.10,43.33,0.10,6.67,3.33,10.00,0.10,3.33,0.10,36.67,0.10,33.33,0.10,3.33,0.10,13.33,0.10,0.10,0.10,23.33,20.00,20.00,13.33,10.00,6.67,3.33,10.00,10.00,3.33,3.33,3.33,3.33,0.10,0.10,10.00,0.10,6.67,6.67,0.10,0.10,0.10,3.33,3.33,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,3.33,0.10,0.10,6.67,6.67,6.67,13.33,3.33
0.10,3.33,0.10,0.10,30.00,6.67,20.00,33.33,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,20.00,0.10,30.00,16.67,0.10,3.33,20.00,16.67,3.33,3.33,0.10,23.33,0.10,30.00,0.10,0.10,0.10,43.33,6.67,36.67,0.10,6.67,0.10,6.67,0.10,0.10,0.10,26.67,20.00,16.67,0.10,0.10,3.33,3.33,0.10,23.33,0.10,26.67,0.10,3.33,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,10.00
0.10,0.10,3.33,3.33,33.33,6.67,43.33,30.00,0.10,0.10,0.10,0.10,0.10,3.33,0.10,16.67,0.10,0.10,46.67,3.33,26.67,43.33,3.33,6.67,26.67,10.00,6.67,20.00,3.33,3.33,10.00,23.33,3.33,16.67,3.33,40.00,10.00,23.33,0.10,0.10,0.10,23.33,0.10,0.10,0.10,20.00,20.00,16.67,0.10,16.67,23.33,6.67,6.67,36.67,36.67,33.33,0.10,6.67,0.10,0.10,0.10,16.67,0.10,13.33,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10,20.00,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
0.10,0.10,3.33,3.33,13.33,10.00,16.67,26.67,0.10,3.33,0.10,0.10,0.10,10.00,3.33,3.33,13.33,10.00,20.00,3.33,6.67,3.33,0.10,0.10,10.00,0.10,6.67,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,53.33,13.33,43.33,0.10,0.10,0.10,16.67,0.10,0.10,0.10,0.10,3.33,13.33,0.10,0.10,3.33,3.33,0.10,13.33,0.10,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,3.33,0.10
0.10,0.10,0.10,0.10,30.00,6.67,33.33,26.67,6.67,0.10,0.10,0.10,0.10,0.10,0.10,6.67,3.33,20.00,26.67,3.33,6.67,16.67,0.10,6.67,10.00,0.10,6.67,0.10,10.00,0.10,0.10,0.10,0.10,13.33,0.10,36.67,10.00,46.67,0.10,10.00,0.10,3.33,0.10,0.10,0.10,3.33,13.33,16.67,0.10,13.33,10.00,0.10,6.67,16.67,6.67,23.33,3.33,3.33,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,6.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,10.00,3.33,0.10,0.10,0.10,0.10,0.10,3.33,0.10,0.10,0.10
0.10,4.00,0.10,4.00,16.00,4.00,16.00,32.00,0.10,0.10,4.00,4.00,0.10,0.10,0.10,4.00,0.10,24.00,32.00,4.00,16.00,4.00,4.00,8.00,16.00,12.00,16.00,16.00,20.00,36.00,4.00,16.00,0.10,4.00,0.10,48.00,0.10,48.00,0.10,8.00,0.10,24.00,0.10,0.10,0.10,0.10,12.00,20.00,4.00,20.00,4.00,8.00,0.10,52.00,12.00,12.00,0.10,0.10,0.10,0.10,20.00,12.00,28.00,4.00,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,16.00,0.10,0.10,0.10,0.10,0.10,0.10,12.00,20.00,8.00,0.10
